size,wer,speed,quotes,nwords,class
tiny,0.0,0.5704989433288574,"To the  staff lounge , find the first  nurse  you can find and bring them here",15,FasterWhisper
tiny,inf,0.4778268337249756,,0,FasterWhisper
tiny,1.0,0.39028310775756836,Can you do me a favor please,7,FasterWhisper
tiny,0.2857142857142857,0.3959929943084717,Can I get you to do something,7,FasterWhisper
tiny,1.0,0.38802480697631836,"Robot, I need you to do something",7,FasterWhisper
tiny,0.75,0.4445672035217285,Do me a favor,4,FasterWhisper
tiny,1.0,0.3729288578033447,Do something for me,4,FasterWhisper
tiny,1.3333333333333333,0.3696467876434326,Can you help,3,FasterWhisper
tiny,0.75,0.39352989196777344,I want your aid,4,FasterWhisper
tiny,1.0,0.3535280227661133,I need a hand,4,FasterWhisper
tiny,2.0,0.3937079906463623,Please help me,3,FasterWhisper
tiny,0.8571428571428571,0.381105899810791,"Would you be able to help, please",7,FasterWhisper
tiny,1.0,1.3163540363311768,Assistance please,2,FasterWhisper
tiny,2.0,0.4076111316680908,Assistance,1,FasterWhisper
tiny,2.0,0.37727904319763184,Help me,2,FasterWhisper
tiny,1.0,0.36339807510375977,I need a favor,4,FasterWhisper
tiny,1.5,0.39011621475219727,Aid me,2,FasterWhisper
tiny,1.0,0.3888230323791504,I require assistance,3,FasterWhisper
tiny,1.0,0.38123202323913574,Can you offer assistance,4,FasterWhisper
tiny,1.0,0.3655059337615967,May I ask your assistance? ,5,FasterWhisper
tiny,1.5,0.36951708793640137,Help needed,2,FasterWhisper
tiny,2.0,0.3899190425872803,Request for assistance,3,FasterWhisper
tiny,1.2857142857142858,0.4226827621459961,I am in need of immediate assistance,7,FasterWhisper
tiny,0.8888888888888888,0.3632800579071045,We will need you to do something for us,9,FasterWhisper
tiny,1.0,0.3635671138763428,Please do us something,4,FasterWhisper
tiny,2.0,0.3993537425994873,Do something for us,4,FasterWhisper
tiny,1.0,0.4008488655090332,We will need an extra pair of hands,8,FasterWhisper
tiny,1.0,0.3781769275665283,It would be helpful for you to intervene,8,FasterWhisper
tiny,0.0,3.202824831008911,and sleep,2,Whisper
tiny,0.0,1.3374741077423096,"sleep, thank you",3,Whisper
tiny,0.0,1.358703851699829,You go to sleep now,5,Whisper
tiny,1.0,0.3661959171295166,sleep,1,Whisper
tiny,0.0,1.3062610626220703,go to sleep,3,Whisper
tiny,0.0,1.285393238067627,power down,2,Whisper
tiny,0.0,1.2672631740570068,power off,2,Whisper
tiny,0.0,1.339439868927002,sleep for a while,4,Whisper
tiny,0.0,1.3385112285614014,sleep for a bit,4,Whisper
tiny,0.0,1.3063910007476807,let's sleep,2,Whisper
tiny,0.0,1.3752758502960205,go to power-saving mode,5,Whisper
tiny,0.0,1.3161561489105225,take a nap,3,Whisper
tiny,2.0,1.2991740703582764,suspend,1,Whisper
tiny,0.0,1.3996119499206543,ignore my words from now on,6,Whisper
tiny,2.0,1.2995340824127197,hibernate,1,Whisper
tiny,0.5,1.3462560176849365,power nap,2,Whisper
tiny,0.0,1.2976548671722412,power-saving state,3,Whisper
tiny,0.0,1.4706790447235107,okay thats enough now thank you,6,Whisper
tiny,0.0,1.3006339073181152,go to bed now,4,Whisper
tiny,0.6666666666666666,1.3093302249908447,"bed time, robot",3,Whisper
tiny,0.0,1.2766191959381104,time to sleep,3,Whisper
tiny,0.6666666666666666,1.3878388404846191,"nap time, robot",3,Whisper
tiny,0.0,1.416576862335205,hibernate for now please ,4,Whisper
tiny,inf,1.4004909992218018,,0,Whisper
tiny,0.0,1.3242621421813965,wait for a bit,4,Whisper
tiny,0.0,1.2704410552978516,wait a sec,3,Whisper
tiny,1.0,0.36066317558288574,wait,1,Whisper
tiny,0.0,1.2951269149780273,Wait a second,3,Whisper
tiny,0.0,1.2863578796386719,wait for me,3,Whisper
tiny,0.0,1.3279798030853271,let's take a break,4,Whisper
tiny,0.0,1.3374919891357422,hold on a second,4,Whisper
tiny,0.0,1.332212209701538,pause for a moment,4,Whisper
tiny,0.0,1.2848799228668213,stop for now,3,Whisper
tiny,0.0,1.313079833984375,let's pause here,3,Whisper
tiny,0.0,1.2526500225067139,take a breather,3,Whisper
tiny,0.0,1.4096779823303223,let's slow down for a bit,6,Whisper
tiny,0.0,1.349381923675537,put a pin in it,5,Whisper
tiny,0.0,1.376265048980713,let's pause and regroup,4,Whisper
tiny,0.0,1.2998230457305908,hold your horses,3,Whisper
tiny,0.0,1.4217939376831055,let's take a timeout,4,Whisper
tiny,0.0,1.4257678985595703,let's pause and come back later,6,Whisper
tiny,0.0,1.3640382289886475,stop what you're doing,4,Whisper
tiny,0.0,1.4075069427490234,let's take a short intermission,5,Whisper
tiny,0.0,1.3819727897644043,Let's take a break.,4,Whisper
tiny,0.0,1.3690898418426514,Pause for a bit.,4,Whisper
tiny,0.0,1.3330209255218506,Hold on a moment.,4,Whisper
tiny,0.5,1.353421926498413,Let's regroup.,2,Whisper
tiny,0.0,1.4405508041381836,Let's take a breather.,4,Whisper
tiny,0.3333333333333333,1.3919780254364014,Let's halt temporarily.,3,Whisper
tiny,0.0,1.3727469444274902,Let's take a recess.,4,Whisper
tiny,0.0,1.3597962856292725,Let's reflect briefly.,3,Whisper
tiny,0.0,1.3304100036621094,Take a timeout.,3,Whisper
tiny,0.0,1.3738267421722412,Let's rest up.,3,Whisper
tiny,0.0,1.3838398456573486,Let's come back later.,4,Whisper
tiny,0.0,1.4287078380584717,Put it aside for now.,5,Whisper
tiny,0.0,1.3593921661376953,Hold off a bit.,4,Whisper
tiny,0.0,1.3588120937347412,Take a short break.,4,Whisper
tiny,0.0,1.3628640174865723,Let's refocus.,2,Whisper
tiny,0.0,1.3167550563812256,Take a hiatus.,3,Whisper
tiny,0.3333333333333333,1.339982032775879,Take a breather.,3,Whisper
tiny,0.0,1.3387451171875,Put it on hold.,4,Whisper
tiny,0.0,1.3544321060180664,Take a quick pause.,4,Whisper
tiny,0.0,1.3367600440979004,Let's assess briefly.,3,Whisper
tiny,0.0,1.2951297760009766,"No, stop.",2,Whisper
tiny,0.0,1.32625412940979,Hey robot stop,3,Whisper
tiny,0.0,1.3040478229522705,stop now,2,Whisper
tiny,0.0,1.3987340927124023,"stop, stop, stop",3,Whisper
tiny,0.0,1.3502357006072998,stop for a while,4,Whisper
tiny,0.0,1.290041208267212,hold on,2,Whisper
tiny,0.25,1.3529410362243652,hold on a sec,4,Whisper
tiny,inf,1.3707470893859863,,0,Whisper
tiny,0.0,1.3046951293945312,please continue,2,Whisper
tiny,0.0,1.301103115081787,let's continue,2,Whisper
tiny,0.0,1.401365041732788,pick up where we left off,6,Whisper
tiny,0.0,1.4239208698272705,let's get back to it,5,Whisper
tiny,0.0,1.3486418724060059,get back,2,Whisper
tiny,1.0,0.3809962272644043,restart,1,Whisper
tiny,0.0,1.404038906097412,restart our journey,3,Whisper
tiny,0.0,1.308053970336914,carry on,2,Whisper
tiny,0.0,1.3563461303710938,keep going,2,Whisper
tiny,0.0,1.3191430568695068,keep moving,2,Whisper
tiny,0.0,1.2703211307525635,keep walking,2,Whisper
tiny,0.0,1.3530869483947754,don't stop now,3,Whisper
tiny,0.0,1.3012762069702148,continue from here,3,Whisper
tiny,0.0,1.3774609565734863,let's move forward,3,Whisper
tiny,0.0,1.418384075164795,back to business,3,Whisper
tiny,0.0,1.346221923828125,let's keep working,3,Whisper
tiny,0.0,1.375424861907959,continue what you were doing,5,Whisper
tiny,0.0,1.3993861675262451,let's finish what we started,5,Whisper
tiny,0.0,1.1742241382598877,let's resume our previous task,5,Whisper
tiny,0.0,1.3378169536590576,Proceed with the task.,4,Whisper
tiny,1.0,0.3738670349121094,proceed,1,Whisper
tiny,0.0,1.373302936553955,proceed with your plan,4,Whisper
tiny,0.0,1.327704906463623,Resume our progress.,3,Whisper
tiny,1.0,0.37260913848876953,resume,1,Whisper
tiny,0.0,1.3589129447937012,resume our plan,3,Whisper
tiny,0.0,1.3999698162078857,Pick up where we left off.,6,Whisper
tiny,0.0,1.3352062702178955,Keep going from here.,4,Whisper
tiny,0.0,1.3856420516967773,Carry on with the plan.,5,Whisper
tiny,0.0,1.3829810619354248,Get back to the task.,5,Whisper
tiny,0.0,1.3609709739685059,Continue the journey.,3,Whisper
tiny,0.0,1.3528459072113037,Pick up the thread.,4,Whisper
tiny,0.0,1.3072798252105713,Keep moving forward.,3,Whisper
tiny,0.0,1.3004770278930664,Back to business.,3,Whisper
tiny,0.0,1.360185146331787,Restart our efforts.,3,Whisper
tiny,0.0,1.3542308807373047,Continue from this point.,4,Whisper
tiny,0.0,1.3287110328674316,Don't lose momentum.,3,Whisper
tiny,0.0,1.3358581066131592,Carry on the project.,4,Whisper
tiny,0.0,1.307710886001587,Carry on,2,Whisper
tiny,0.0,1.3521647453308105,Proceed with the plan.,4,Whisper
tiny,0.0,1.3513870239257812,Resume our previous task.,4,Whisper
tiny,0.0,1.3076481819152832,Keep pushing forward.,3,Whisper
tiny,0.0,1.3904712200164795,Continue from where you were.,5,Whisper
tiny,1.0,0.3739635944366455,Go on,2,Whisper
tiny,0.5,1.3046319484710693,Move on,2,Whisper
tiny,1.0,0.37520909309387207,Go,1,Whisper
tiny,1.0,0.37182188034057617,Move,1,Whisper
tiny,0.0,1.2653939723968506,Move forward,2,Whisper
tiny,0.0,1.3370540142059326,Resume the navigation,3,Whisper
tiny,0.0,1.3332560062408447,"Continue, go back",3,Whisper
tiny,1.0,0.36960911750793457,continue,1,Whisper
tiny,0.0,1.3671858310699463,continue what you're doing,4,Whisper
tiny,0.0,1.339378833770752,So let's start!,3,Whisper
tiny,inf,1.335508108139038,,0,Whisper
tiny,0.5,2.1401731967926025,"Hello, robots.",2,Whisper
tiny,1.0,1.367305040359497,hey robot,2,Whisper
tiny,0.0,1.3721771240234375,hello robot,2,Whisper
tiny,0.0,1.2936787605285645,"hello, hello",2,Whisper
tiny,1.0,0.37697505950927734,Hello?,1,Whisper
tiny,0.0,1.2983031272888184,"hello, robot",2,Whisper
tiny,0.0,1.311340093612671,hi robot,2,Whisper
tiny,0.0,1.3270509243011475,good morning robot,3,Whisper
tiny,1.0,0.3735969066619873,morning,1,Whisper
tiny,0.0,1.3478038311004639,good evening robot,3,Whisper
tiny,0.5,1.3653349876403809,moin robot,2,Whisper
tiny,1.0,0.38184285163879395,hey there,2,Whisper
tiny,0.0,1.375058889389038,good afternoon robot,3,Whisper
tiny,0.5,1.3562359809875488,hello ruled b ut,4,Whisper
tiny,1.0,0.3720090389251709,hello,1,Whisper
tiny,1.0,0.3740410804748535,hi,1,Whisper
tiny,0.0,1.344973087310791,Can you hear me,4,Whisper
tiny,0.0,1.345080852508545,Can you hear me?,4,Whisper
tiny,0.0,1.1769816875457764,"hey there, how are you doing?",6,Whisper
tiny,0.0,1.6649398803710938,"good to see you again, robot",6,Whisper
tiny,0.0,1.3971149921417236,"hi, what's up?",3,Whisper
tiny,0.0,1.3505871295928955,"greetings, robot",2,Whisper
tiny,0.0,1.3875000476837158,"hello, nice to meet you",5,Whisper
tiny,0.0,1.205374002456665,"hi there, how can I help you today?",8,Whisper
tiny,0.0,1.349735975265503,"what's cracking, robot?",3,Whisper
tiny,0.0,1.3757131099700928,"yo, what's good?",3,Whisper
tiny,0.4,1.5492982864379883,"hiya, how's your day going?",5,Whisper
tiny,0.0,1.5100250244140625,"hello, how's life treating you?",5,Whisper
tiny,0.0,1.3537511825561523,"Hey there, stranger.",3,Whisper
tiny,0.0,1.3080308437347412,"G'day, robot.",2,Whisper
tiny,0.0,1.371082067489624,"Salutations, my metal friend.",4,Whisper
tiny,0.0,1.1959660053253174,"Top of the morning to you, robot.",7,Whisper
tiny,0.0,1.3674981594085693,"Howdy, partner.",2,Whisper
tiny,1.5,1.350464105606079,"Hola, robot.",2,Whisper
tiny,1.0,1.3688690662384033,"Good day, mate.",3,Whisper
tiny,1.0,1.308910846710205,"Namaste, robot.",2,Whisper
tiny,1.0,1.3445971012115479,"Hello, sunshine.",2,Whisper
tiny,1.5,1.3348090648651123,"Aloha, robot.",2,Whisper
tiny,1.0,1.2882051467895508,"Well, hello there.",3,Whisper
tiny,2.0,1.3868131637573242,"Sup, robot?",2,Whisper
tiny,0.75,1.3432950973510742,"Hey, how's it going?",4,Whisper
tiny,1.6666666666666667,1.3948390483856201,"Hey, what's happening?",3,Whisper
tiny,1.2,1.1837198734283447,"Good to see you, robot.",5,Whisper
tiny,0.8333333333333334,1.1772642135620117,"Hey, stranger, long time no see.",6,Whisper
tiny,1.0,1.4041759967803955,"Hey, how have you been?",5,Whisper
tiny,1.25,1.43613600730896,"What's up, my friend?",4,Whisper
tiny,1.0,1.4199471473693848,"Hey, hope you're doing well.",5,Whisper
tiny,0.75,1.372117042541504,"Yo, what's the word?",4,Whisper
tiny,0.3333333333333333,1.3726966381072998,"Hi, what's up?",3,Whisper
tiny,1.0,0.37075090408325195,Hey. What's up?,3,Whisper
tiny,0.5,1.339172124862671,wake up,2,Whisper
tiny,0.6666666666666666,1.4210731983184814,"wake up, robot",3,Whisper
tiny,1.6666666666666667,1.4190359115600586,please wake up,3,Whisper
tiny,1.0,0.414715051651001,"Hey, can you hear me",5,Whisper
tiny,1.0,0.37871408462524414,HEAR,1,Whisper
tiny,,0.3698720932006836,,0,Whisper
tiny,1.0,0.3872668743133545,yes,1,Whisper
tiny,3.0,1.3351926803588867,yuh,1,Whisper
tiny,1.0,1.307068109512329,"Yes, I do.",3,Whisper
tiny,1.0,0.3753669261932373,indeed,1,Whisper
tiny,1.5,1.3072850704193115,of course,2,Whisper
tiny,1.0,0.37473297119140625,that sounds good,3,Whisper
tiny,1.0,0.3703339099884033,yeah,1,Whisper
tiny,1.0,0.3735618591308594,right,1,Whisper
tiny,1.0,0.3767421245574951,yep,1,Whisper
tiny,1.0,0.37135910987854004,uh-huh,2,Whisper
tiny,1.0,1.3003730773925781,correct,1,Whisper
tiny,2.5,1.449629306793213,that's correct,2,Whisper
tiny,1.0,1.243424892425537,"Oh, this is very quick.",5,Whisper
tiny,1.0,1.3099300861358643,absolutely,1,Whisper
tiny,1.0,1.3013360500335693,affirmative,1,Whisper
tiny,1.0,1.239029884338379,affirmed,1,Whisper
tiny,1.0,0.3875458240509033,definitely,1,Whisper
tiny,1.0,0.3718881607055664,for sure,2,Whisper
tiny,1.0,0.3690478801727295,sure,1,Whisper
tiny,1.5,1.4521820545196533,you bet,2,Whisper
tiny,1.0,1.2937822341918945,without a doubt,3,Whisper
tiny,1.0,0.3719658851623535,positively,1,Whisper
tiny,1.0,0.3742787837982178,positive,1,Whisper
tiny,2.0,1.6417887210845947,agreed,1,Whisper
tiny,1.0,0.39980268478393555,I agree,2,Whisper
tiny,1.5,1.6039738655090332,sure thing,2,Whisper
tiny,1.0,1.6130890846252441,"Yes, that's correct.",3,Whisper
tiny,2.0,1.4111878871917725,Absolutely.,1,Whisper
tiny,1.0,1.3792200088500977,That's right.,2,Whisper
tiny,2.0,1.4377689361572266,I agree.,2,Whisper
tiny,1.0,1.3212847709655762,You're spot on.,3,Whisper
tiny,2.0,1.3361790180206299,Precisely.,1,Whisper
tiny,1.0,1.2515060901641846,I concur.,2,Whisper
tiny,2.0,1.3386790752410889,Indeed.,1,Whisper
tiny,6.0,1.6017518043518066,Correctamundo.,1,Whisper
tiny,0.8333333333333334,1.4229090213775635,That's exactly what I was thinking.,6,Whisper
tiny,1.0,1.3631160259246826,exactly,1,Whisper
tiny,1.0,1.3961186408996582,"yeah, exactly",2,Whisper
tiny,1.0,1.4763391017913818,"oh, yes",2,Whisper
tiny,1.0,1.3144488334655762,"emm, yes",2,Whisper
tiny,1.0,1.446687936782837,Roger that.,2,Whisper
tiny,3.0,1.409162998199463,Affirmative.,1,Whisper
tiny,1.0,1.4280121326446533,You got it.,3,Whisper
tiny,1.0,1.458611011505127,No doubt about it.,4,Whisper
tiny,1.3333333333333333,1.4258170127868652,Right you are.,3,Whisper
tiny,0.75,1.3013310432434082,Sounds good to me.,4,Whisper
tiny,0.5,1.2763667106628418,sound good,2,Whisper
tiny,2.5,1.4462788105010986,sound great,2,Whisper
tiny,1.0,1.4769377708435059,I'm with you on that.,5,Whisper
tiny,0.3333333333333333,1.4010097980499268,You're absolutely right.,3,Whisper
tiny,1.5,1.4060678482055664,you're right,2,Whisper
tiny,1.0,1.4861960411071777,That's the ticket.,3,Whisper
tiny,1.0,0.38110780715942383,"Bingo, that's it.",3,Whisper
tiny,1.0,0.3911910057067871,that's it,2,Whisper
tiny,1.0,0.3809332847595215,bingo,1,Whisper
tiny,1.0,0.3724501132965088,perfect,1,Whisper
tiny,1.0,0.379378080368042,great,1,Whisper
tiny,1.0,1.2601311206817627,amazing,1,Whisper
tiny,1.0,1.373898983001709,wonderful,1,Whisper
tiny,3.0,1.4368619918823242,Cool.,1,Whisper
tiny,1.0,1.4465711116790771,Go for it.,3,Whisper
tiny,2.0,1.4683482646942139,Okay. Okay.,2,Whisper
tiny,1.0,1.4168128967285156,thats what i said,4,Whisper
tiny,1.0,1.2781109809875488,you heard that right,4,Whisper
tiny,1.0,1.3252921104431152,spot on,2,Whisper
tiny,1.5,1.4577689170837402,close enough ,2,Whisper
tiny,1.6666666666666667,1.5988731384277344,"sure, thats close  ",3,Whisper
tiny,1.0,1.4393701553344727,i think thats what was said,6,Whisper
tiny,1.5,1.3652329444885254,"basically, yeah",2,Whisper
tiny,1.0,0.38115525245666504,you understood correctly ,3,Whisper
tiny,1.0,0.3905918598175049,that's it ,2,Whisper
tiny,,0.3823847770690918,,0,Whisper
tiny,1.0,0.418349027633667,no,1,Whisper
tiny,1.0,0.37806200981140137,nah,1,Whisper
tiny,1.0,0.3771059513092041,negative,1,Whisper
tiny,1.0,0.37555384635925293,false,1,Whisper
tiny,1.0,0.3763551712036133,don't,1,Whisper
tiny,1.0,0.3776729106903076,nay,1,Whisper
tiny,1.0,1.3101089000701904,never,1,Whisper
tiny,2.0,1.5019571781158447,never ever,2,Whisper
tiny,0.75,1.4779620170593262,I don't think so,4,Whisper
tiny,0.6666666666666666,1.4519059658050537,don't like that,3,Whisper
tiny,1.0,0.3996882438659668,don't do this,3,Whisper
tiny,1.0,1.3537421226501465,no way,2,Whisper
tiny,1.0,1.325956106185913,not really,2,Whisper
tiny,1.5,1.3659701347351074,I disagree,2,Whisper
tiny,1.0,0.37328577041625977,that's not true,3,Whisper
tiny,0.5,1.3808238506317139,Not true,2,Whisper
tiny,1.0,0.3931288719177246,Not correct,2,Whisper
tiny,2.0,1.3971571922302246,Incorrect,1,Whisper
tiny,1.0,1.384594202041626,Not right,2,Whisper
tiny,1.3333333333333333,1.5008251667022705,not at all,3,Whisper
tiny,0.75,1.3835079669952393,"I'm sorry, but no",4,Whisper
tiny,0.5,1.338423252105713,"unfortunately, no",2,Whisper
tiny,2.5,1.4525940418243408,"sorry, no",2,Whisper
tiny,0.8,1.4659979343414307,that doesn't work for me,5,Whisper
tiny,1.0,1.5493788719177246,won't work,2,Whisper
tiny,0.75,1.4593992233276367,"no, that won't work",4,Whisper
tiny,0.6666666666666666,1.324634075164795,"no, you're wrong",3,Whisper
tiny,6.0,1.5329859256744385,wrong!,1,Whisper
tiny,1.0,1.4738857746124268,I can't say yes to that,6,Whisper
tiny,1.0,1.3638219833374023,that's not what I want,5,Whisper
tiny,1.0,1.3328578472137451,I'm afraid not,3,Whisper
tiny,1.0,0.38370299339294434,I must decline,3,Whisper
tiny,5.0,1.5812811851501465,declined,1,Whisper
tiny,1.0,1.5752928256988525,"Sorry, but that's not possible",5,Whisper
tiny,1.4,1.5575029850006104,I can't agree with that,5,Whisper
tiny,0.7142857142857143,1.3858318328857422,I'm going to have to say no,7,Whisper
tiny,2.0,1.6023128032684326,I say no,3,Whisper
tiny,0.8571428571428571,1.3470659255981445,I don't think that's a good idea,7,Whisper
tiny,1.0,1.3919649124145508,I respectfully decline,3,Whisper
tiny,0.6666666666666666,1.4202349185943604,That's a negative,3,Whisper
tiny,2.0,1.5276379585266113,"No, negative",2,Whisper
tiny,0.75,1.4139149188995361,That's simply not true,4,Whisper
tiny,0.3333333333333333,1.404845952987671,I'm not convinced,3,Whisper
tiny,1.3333333333333333,1.4653348922729492,I'm not interested,3,Whisper
tiny,1.25,1.501404047012329,I don't like this,4,Whisper
tiny,1.0,1.5395920276641846,I'm afraid I have to disagree,6,Whisper
tiny,1.0,1.4282538890838623,Not in a million years,5,Whisper
tiny,1.5,1.4452669620513916,No chance,2,Whisper
tiny,1.3333333333333333,1.425922155380249,That's not happening,3,Whisper
tiny,1.0,1.4059157371520996,That's out of the question,5,Whisper
tiny,1.25,1.462599277496338,I can't support that,4,Whisper
tiny,1.0,1.4028122425079346,I'm not willing to do that,6,Whisper
tiny,1.25,1.4536800384521484,I don't believe so,4,Whisper
tiny,1.0,0.37390899658203125,I have to reject that idea,6,Whisper
tiny,2.0,1.343824863433838,Rejected,1,Whisper
tiny,1.0,1.414074182510376,I reject,2,Whisper
tiny,0.5,1.374997854232788,not good,2,Whisper
tiny,2.0,1.426882266998291,not very good,3,Whisper
tiny,0.8333333333333334,1.3307650089263916,that sounds like a bad plan,6,Whisper
tiny,1.0,0.378497838973999,that's bad,2,Whisper
tiny,2.0,1.2982919216156006,bad,1,Whisper
tiny,1.0,1.3187649250030518,heck no,2,Whisper
tiny,1.0,1.3197169303894043,What no more,3,Whisper
tiny,1.0,1.457982063293457,Oh shoot,2,Whisper
tiny,1.0,1.4106996059417725,No! Stop!,2,Whisper
tiny,1.3333333333333333,1.443998098373413,"no, you misunderstood",3,Whisper
tiny,0.75,1.2835359573364258,that's not quite right,4,Whisper
tiny,0.0,1.2808730602264404,not about ,2,Whisper
tiny,inf,1.3316919803619385,,0,Whisper
tiny,1.0,0.37557196617126465, 1.5% 1.5% 1.5% 1.5% 1.5% 1.5%,6,Whisper
tiny,27.0,6.2642529010772705, You,1,Whisper
tiny,1.1428571428571428,1.2267520427703857, 1.5G 2.5G 1.5G 1.5G 1.5G 1.5G 1.5G,7,Whisper
tiny,0.0,1.227646827697754, Let's do it right. Let's do it right.,8,Whisper
tiny,inf,1.389474630355835,,0,Whisper
tiny,inf,1.553406000137329,............,0,Whisper
tiny,1.0,1.3250417709350586,what the heck so much someone goes tears,8,Whisper
tiny,1.0,1.4321949481964111,"Um, Um, um, uh, um, um, um,",7,Whisper
tiny,1.0,1.4369678497314453,activate. An X.,3,Whisper
tiny,1.0,1.3461151123046875,U grossity hg,3,Whisper
tiny,1.3333333333333333,1.4074409008026123,I knew it.,3,Whisper
tiny,1.0,1.2910499572753906,The I not not,4,Whisper
tiny,3.0,1.4548671245574951,Just like.,2,Whisper
tiny,1.0,1.3880538940429688,But. But. But. But. But. But.,6,Whisper
tiny,5.333333333333333,1.2889459133148193,is eating banjim.,3,Whisper
tiny,0.9375,1.5621960163116455,"Oh, I don't know. I don't know what to do. I don't know what to do.",16,Whisper
tiny,3.8,1.3876738548278809,Denise uhhhhh arguing what and,5,Whisper
tiny,1.0,1.335191011428833,"I am not Beau, very good woman I am even after sitting on the stage So I usually need",19,Whisper
tiny,1.0,1.4382078647613525,"Yeah, I thought I'm here. What you were here, what you were in English.",14,Whisper
tiny,1.0,1.3861360549926758,Pen enthusiasm American,3,Whisper
tiny,1.0,0.37512803077697754,"No, I Twenty.",3,Whisper
tiny,5.0,1.436631202697754,a,1,Whisper
tiny,1.0,1.516296148300171,You have split out here.,5,Whisper
tiny,4.4,1.448436975479126,Now we'll raise this hole.,5,Whisper
tiny,1.0,0.38869285583496094,"I think I will follow up with Sana If you like this version of old-school favourite, I'll apply it in B Hafez",23,Whisper
tiny,1.0,0.37015295028686523,you,1,Whisper
tiny,inf,1.209153175354004,...,0,Whisper
tiny,1.7142857142857142,1.2910869121551514,"You know, we don't shoot our ways",7,Whisper
tiny,1.0,1.5301949977874756,It's not so bad. It's not so bad. It's not so bad.,12,Whisper
tiny,2.25,1.35475492477417,I can't wait a while for this party,8,Whisper
tiny,0.8947368421052632,1.2788259983062744,"I think I'm going to leave the link back. Well, maybe you won't have to go get the plan.",19,Whisper
tiny,1.0,1.3395400047302246,"No, no, she didn't touch the phone at the end.",10,Whisper
tiny,1.0,1.446584939956665,This is aweaa,3,Whisper
tiny,13.0,1.350696086883545,Silence.,1,Whisper
tiny,0.9230769230769231,1.2998418807983398,"Egypt would stand in a potion that was stroke, and suppose to die.",13,Whisper
tiny,1.0,1.407043218612671, And you are.,3,Whisper
tiny,1.0,1.307783842086792, eSR for Fl,3,Whisper
tiny,1.0,1.4128210544586182, Passion love. When.,3,Whisper
tiny,1.6666666666666667,1.500478982925415, That's Psy dealers.,3,Whisper
tiny,1.8,1.6765289306640625, And I got over there.,5,Whisper
tiny,1.0,1.4952328205108643, When is the year Motor pick upimage,7,Whisper
tiny,1.0,1.1877691745758057,I'll apply it in B Hafez,6,Whisper
tiny,1.0,1.4855210781097412," Well, good, good. You can.",5,Whisper
tiny,1.0,1.4123530387878418," Okay. Oh, it's saying something.",5,Whisper
tiny,8.25,6.410146951675415," So, that does it.",4,Whisper
tiny,1.0,0.3745119571685791,"But, uh, Uh, Uh, Uh, Uh, Uh, Uh, Uh, Uh, Uh,",11,Whisper
tiny,4.0,1.2238900661468506, there.,1,Whisper
tiny,1.0,0.3741309642791748,Pause. Pause. Pause. Pause. Pause.,5,Whisper
tiny,2.0,1.4092950820922852, A,1,Whisper
tiny,1.0,1.3753550052642822,Zhuangzong hat,2,Whisper
tiny,2.0,1.3570351600646973," Oh, oh.",2,Whisper
tiny,7.25,1.4607038497924805,Silence. Silence. Silence. Silence.,4,Whisper
tiny,0.9655172413793104,1.217184066772461, There is a question. I think we have to get started. There is a question. I think we have to get started. I think we have to get started.,29,Whisper
tiny,1.0,1.3495731353759766, What is the purpose of evidence that Application and fined,10,Whisper
tiny,1.0,1.3859412670135498, My tasks are there.,4,Whisper
tiny,1.0,1.4461169242858887, I think it's all.,4,Whisper
tiny,1.0,1.4123799800872803, ready. So I think like,5,Whisper
tiny,3.25,3.198819875717163, uh here hero but,4,Whisper
tiny,1.0,1.2527217864990234,and and and and and and and,7,Whisper
tiny,2.0,1.344649076461792, Three.,1,Whisper
tiny,1.0,0.37987565994262695, You What?,2,Whisper
tiny,3.0,1.5192923545837402,AMazz,1,Whisper
tiny,1.0,1.3428349494934082,Give me good.,3,Whisper
tiny,1.0,0.3757927417755127,We can.,2,Whisper
tiny,2.0,1.2511460781097412,I,1,Whisper
tiny,3.0,1.6513800621032715,Or.,1,Whisper
tiny,4.0,1.4282619953155518,".\""\"" diesel",1,Whisper
tiny,1.75,1.4515361785888672,Click the subscribe button.,4,Whisper
tiny,1.0,1.7457528114318848,Do you wish to get a job?,7,Whisper
tiny,1.4,1.3739409446716309, is is is is is,5,Whisper
tiny,1.5714285714285714,1.2571392059326172,"One, two, three, and one, two, three.",7,Whisper
tiny,1.0,1.2633600234985352,I'm worried. Do you wish to find a way to follow? ,11,Whisper
tiny,3.0,1.3357620239257812, cameras.,1,Whisper
tiny,2.3333333333333335,1.454742193222046,Thanks for watching!,3,Whisper
tiny,3.7142857142857144,1.3926782608032227,Do you want to take that one?,7,Whisper
tiny,1.0,1.441910982131958,And reality is really good. And we talk about D because we think about Michael Andy because Michael soci has amazing backgrounds and,23,Whisper
tiny,1.0,1.3007559776306152,Can you take me to a...,6,Whisper
tiny,12.5,1.4812901020050049, Another question?,2,Whisper
tiny,0.84,1.329301118850708,"And I'm going to turn it over to Frank. Frank, second comment. That's our new channel. I hope this channel is so safe. Thank you.",25,Whisper
tiny,1.0,1.2798011302947998,Welcome to our home. Thanks a lot. Thank you.,9,Whisper
tiny,1.4285714285714286,1.24025297164917,"for this performance. One, two, three, four.",7,Whisper
tiny,1.0,1.4099199771881104,"One, two, three, four, three, four, five, six, seven, eight.",10,Whisper
